geo_type,region,transportation_type,2020/1/13,2020/1/14,2020/1/15,2020/1/16,2020/1/17,2020/1/18,2020/1/19,2020/1/20,2020/1/21,2020/1/22,2020/1/23,2020/1/24,2020/1/25,2020/1/26,2020/1/27,2020/1/28,2020/1/29,2020/1/30,2020/1/31,2020/2/1,2020/2/2,2020/2/3,2020/2/4,2020/2/5,2020/2/6,2020/2/7,2020/2/8,2020/2/9,2020/2/10,2020/2/11,2020/2/12,2020/2/13,2020/2/14,2020/2/15,2020/2/16,2020/2/17,2020/2/18,2020/2/19,2020/2/20,2020/2/21,2020/2/22,2020/2/23,2020/2/24,2020/2/25,2020/2/26,2020/2/27,2020/2/28,2020/2/29,2020/3/1,2020/3/2,2020/3/3,2020/3/4,2020/3/5,2020/3/6,2020/3/7,2020/3/8,2020/3/9,2020/3/10,2020/3/11,2020/3/12,2020/3/13,2020/3/14,2020/3/15,2020/3/16,2020/3/17,2020/3/18,2020/3/19,2020/3/20,2020/3/21,2020/3/22,2020/3/23,2020/3/24,2020/3/25,2020/3/26,2020/3/27,2020/3/28,2020/3/29,2020/3/30,2020/3/31,2020/4/1,2020/4/2,2020/4/3,2020/4/4,2020/4/5,2020/4/6,2020/4/7,2020/4/8,2020/4/9,2020/4/10,2020/4/11,2020/4/12,2020/4/13,2020/4/14,2020/4/15,2020/4/16,2020/4/17,2020/4/18,2020/4/19,2020/4/20,2020/4/21,2020/4/22,2020/4/23,2020/4/24,2020/4/25,2020/4/26,2020/4/27,2020/4/28,2020/4/29,2020/4/30,2020/5/1,2020/5/2,2020/5/3,2020/5/4,2020/5/5,2020/5/6,2020/5/7,2020/5/8,2020/5/9,2020/5/10,2020/5/11,2020/5/12,2020/5/13,2020/5/14,2020/5/15,2020/5/16,2020/5/17,2020/5/18,2020/5/19,2020/5/20,2020/5/21,2020/5/22,2020/5/23,2020/5/24,2020/5/25,2020/5/26,2020/5/27,2020/5/28,2020/5/29,2020/5/30,2020/5/31,2020/6/1,2020/6/2,2020/6/3,2020/6/4,2020/6/5,2020/6/6,2020/6/7,2020/6/8,2020/6/9,2020/6/10,2020/6/11,2020/6/12,2020/6/13,2020/6/14,2020/6/15,2020/6/16,2020/6/17,2020/6/18,2020/6/19,2020/6/20,2020/6/21,2020/6/22,2020/6/23,2020/6/24,2020/6/25,2020/6/26,2020/6/27,2020/6/28,2020/6/29,2020/6/30,2020/7/1,2020/7/2,2020/7/3,2020/7/4,2020/7/5,2020/7/6,2020/7/7,2020/7/8,2020/7/9,2020/7/10,2020/7/11,2020/7/12,2020/7/13,2020/7/14,2020/7/15,2020/7/16,2020/7/17,2020/7/18,2020/7/19,2020/7/20,2020/7/21,2020/7/22,2020/7/23,2020/7/24,2020/7/25,2020/7/26,2020/7/27,2020/7/28,2020/7/29,2020/7/30,2020/7/31,2020/8/1,2020/8/2,2020/8/3,2020/8/4,2020/8/5,2020/8/6,2020/8/7,2020/8/8,2020/8/9,2020/8/10,2020/8/11,2020/8/12,2020/8/13,2020/8/14,2020/8/15,2020/8/16,2020/8/17,2020/8/18,2020/8/19,2020/8/20,2020/8/21,2020/8/22,2020/8/23,2020/8/24,2020/8/25,2020/8/26,2020/8/27,2020/8/28,2020/8/29,2020/8/30,2020/8/31,2020/9/1,2020/9/2,2020/9/3,2020/9/4,2020/9/5,2020/9/6,2020/9/7,2020/9/8,2020/9/9,2020/9/10,2020/9/11,2020/9/12,2020/9/13,2020/9/14,2020/9/15,2020/9/16,2020/9/17,2020/9/18,2020/9/19,2020/9/20,2020/9/21,2020/9/22,2020/9/23,2020/9/24,2020/9/25,2020/9/26,2020/9/27,2020/9/28,2020/9/29,2020/9/30,2020/10/1,2020/10/2,2020/10/3,2020/10/4,2020/10/5,2020/10/6,2020/10/7,2020/10/8,2020/10/9,2020/10/10,2020/10/11,2020/10/12,2020/10/13,2020/10/14,2020/10/15,2020/10/16,2020/10/17,2020/10/18,2020/10/19,2020/10/20,2020/10/21,2020/10/22,2020/10/23,2020/10/24,2020/10/25,2020/10/26,2020/10/27,2020/10/28,2020/10/29,2020/10/30,2020/10/31,2020/11/1,2020/11/2,2020/11/3,2020/11/4,2020/11/5,2020/11/6,2020/11/7,2020/11/8,2020/11/9,2020/11/10,2020/11/11,2020/11/12,2020/11/13,2020/11/14,2020/11/15,2020/11/16,2020/11/17,2020/11/18,2020/11/19,2020/11/20,2020/11/21,2020/11/22,2020/11/23,2020/11/24,2020/11/25,2020/11/26,2020/11/27,2020/11/28,2020/11/29,2020/11/30,2020/12/1,2020/12/2,2020/12/3,2020/12/4,2020/12/5,2020/12/6,2020/12/7,2020/12/8,2020/12/9,2020/12/10,2020/12/11,2020/12/12,2020/12/13,2020/12/14,2020/12/15,2020/12/16,2020/12/17,2020/12/18,2020/12/19,2020/12/20,2020/12/21,2020/12/22,2020/12/23,2020/12/24,2020/12/25,2020/12/26,2020/12/27,2020/12/28,2020/12/29,2020/12/30,2020/12/31,2021/1/1,2021/1/2,2021/1/3,2021/1/4,2021/1/5,2021/1/6,2021/1/7,2021/1/8,2021/1/9,2021/1/10,2021/1/11,2021/1/12,2021/1/13,2021/1/14,2021/1/15,2021/1/16,2021/1/17,2021/1/18,2021/1/19,2021/1/20,2021/1/21,2021/1/22,2021/1/23,2021/1/24,2021/1/25,2021/1/26,2021/1/27,2021/1/28,2021/1/29,2021/1/30,2021/1/31,2021/2/1,2021/2/2,2021/2/3,2021/2/4,2021/2/5,2021/2/6,2021/2/7,2021/2/8,2021/2/9,2021/2/10,2021/2/11,2021/2/12,2021/2/13,2021/2/14,2021/2/15,2021/2/16,2021/2/17,2021/2/18,2021/2/19,2021/2/20,2021/2/21,2021/2/22,2021/2/23,2021/2/24,2021/2/25,2021/2/26,2021/2/27,2021/2/28,2021/3/1,2021/3/2,2021/3/3,2021/3/4,2021/3/5,2021/3/6,2021/3/7,2021/3/8,2021/3/9,2021/3/10,2021/3/11,2021/3/12,2021/3/13,2021/3/14,2021/3/15,2021/3/16,2021/3/17,2021/3/18,2021/3/19,2021/3/20,2021/3/21,2021/3/22,2021/3/23,2021/3/24,2021/3/25,2021/3/26,2021/3/27,2021/3/28,2021/3/29,2021/3/30,2021/3/31,2021/4/1,2021/4/2,2021/4/3,2021/4/4,2021/4/5,2021/4/6,2021/4/7,2021/4/8,2021/4/9,2021/4/10,2021/4/11,2021/4/12,2021/4/13,2021/4/14,2021/4/15,2021/4/16,2021/4/17,2021/4/18,2021/4/19,2021/4/20,2021/4/21,2021/4/22,2021/4/23,2021/4/24,2021/4/25,2021/4/26,2021/4/27,2021/4/28,2021/4/29,2021/4/30,2021/5/1,2021/5/2,2021/5/3,2021/5/4,2021/5/5,2021/5/6,2021/5/7,2021/5/8,2021/5/9,2021/5/10,2021/5/11,2021/5/12,2021/5/13,2021/5/14,2021/5/15,2021/5/16,2021/5/17,2021/5/18,2021/5/19,2021/5/20,2021/5/21,2021/5/22,2021/5/23,2021/5/24,2021/5/25,2021/5/26,2021/5/27,2021/5/28,2021/5/29,2021/5/30,2021/5/31,2021/6/1,2021/6/2,2021/6/3,2021/6/4,2021/6/5,2021/6/6,2021/6/7,2021/6/8,2021/6/9,2021/6/10,2021/6/11,2021/6/12,2021/6/13,2021/6/14,2021/6/15,2021/6/16,2021/6/17,2021/6/18,2021/6/19,2021/6/20,2021/6/21,2021/6/22,2021/6/23,2021/6/24,2021/6/25,2021/6/26,2021/6/27,2021/6/28,2021/6/29,2021/6/30,2021/7/1,2021/7/2,2021/7/3,2021/7/4,2021/7/5,2021/7/6,2021/7/7,2021/7/8,2021/7/9,2021/7/10,2021/7/11,2021/7/12,2021/7/13,2021/7/14,2021/7/15,2021/7/16,2021/7/17,2021/7/18,2021/7/19,2021/7/20,2021/7/21,2021/7/22,2021/7/23,2021/7/24,2021/7/25,2021/7/26,2021/7/27,2021/7/28,2021/7/29,2021/7/30,2021/7/31,2021/8/1,2021/8/2,2021/8/3,2021/8/4,2021/8/5,2021/8/6,2021/8/7,2021/8/8,2021/8/9,2021/8/10,2021/8/11,2021/8/12,2021/8/13,2021/8/14,2021/8/15,2021/8/16,2021/8/17,2021/8/18,2021/8/19,2021/8/20,2021/8/21,2021/8/22,2021/8/23,2021/8/24,2021/8/25,2021/8/26,2021/8/27,2021/8/28,2021/8/29,2021/8/30,2021/8/31,2021/9/1,2021/9/2,2021/9/3,2021/9/4,2021/9/5,2021/9/6,2021/9/7,2021/9/8,2021/9/9,2021/9/10,2021/9/11,2021/9/12,2021/9/13,2021/9/14,2021/9/15,2021/9/16,2021/9/17,2021/9/18,2021/9/19,2021/9/20,2021/9/21,2021/9/22,2021/9/23,2021/9/24,2021/9/25,2021/9/26,2021/9/27,2021/9/28,2021/9/29,2021/9/30,2021/10/1,2021/10/2,2021/10/3,2021/10/4,2021/10/5,2021/10/6,2021/10/7,2021/10/8,2021/10/9,2021/10/10,2021/10/11,2021/10/12,2021/10/13,2021/10/14,2021/10/15,2021/10/16,2021/10/17,2021/10/18,2021/10/19,2021/10/20,2021/10/21,2021/10/22,2021/10/23,2021/10/24,2021/10/25,2021/10/26,2021/10/27,2021/10/28,2021/10/29,2021/10/30,2021/10/31,2021/11/1,2021/11/2,2021/11/3,2021/11/4,2021/11/5,2021/11/6
country/region,Australia,driving,100,102.98,104.21,108.63,109.08,89,99.35,103.53,106.8,107.4,115.65,109.66,88.59,85.18,95.91,99.4,99.92,103.04,103.73,85.73,93.39,95.83,98.63,102.4,107.46,106.55,86.33,98.78,100.08,103.28,106.19,116.62,115.36,93.51,98.27,101.79,105.38,107.29,113.37,118.25,97.6,97.5,102.7,104.46,106.23,113.6,117.64,98.24,97.35,99.14,101.63,106.02,113.97,113.49,93.23,91.21,96.44,99.94,100.79,102.79,98.75,78.16,81.59,80.52,78.87,79.24,83.55,78.17,60.74,66.41,62.49,60.19,57.96,59.9,48.25,36.69,51.18,51.92,52.04,51.54,54.23,41.58,33.34,51.75,53.17,55.01,59.24,33.19,36,26.95,31.72,53.14,55.91,56.56,58.77,47.51,36.9,53.34,56.93,58.06,59.69,62.87,47.84,41.89,55.39,59.09,59.46,59.46,63.12,58.4,48.67,58.18,62.51,64.04,66.19,71.34,67.64,50.96,63.56,,,71.12,77.24,79.75,65.88,72.17,73.58,75.83,76.35,81.42,82.51,65.78,74.12,77.1,79.92,82.65,88.37,92.7,73.04,78.07,80.87,84.72,88.62,100.24,104.34,83.85,85.16,86.92,88.07,90.36,98.28,100.97,81.74,86.3,89.68,92.79,94.78,103.06,106.05,85.04,88.15,91.1,94.49,97.77,106.3,109.75,90.76,95.25,97.33,101.44,102.8,110.63,111.93,94.64,100.89,103.53,108.56,104.33,109.63,102.37,85.7,94.02,94.33,98.7,100.16,106.12,103.27,84.93,88.73,89.78,92.33,93.33,98.55,98.5,75.84,83.95,87.17,91.46,92.73,98.44,101.88,88.2,87.57,86.67,88.74,87.77,92.37,90.2,73.91,78.69,82.83,85.36,89.13,95.89,93.84,79.57,81.3,83.35,85.4,87.96,93.81,95.41,79.51,81.64,83.29,86.49,89.51,95.23,98.78,83.03,82.66,84.46,86.9,90.64,97.49,100.54,77.19,83.4,86.13,87.65,89.93,96.29,98.6,83.67,85.82,89.24,93.18,95.04,101.92,102.84,82.47,89.67,91.87,93.99,95.72,102.71,102.03,87.47,95.06,97.69,100.19,104.14,115.34,109.16,92.42,93.21,96.03,97.06,97.95,106.72,102.34,83.24,88.85,91.45,93.17,96.06,104.24,99.65,85.42,92.72,94.6,97.68,100.26,102.98,97.19,77.39,87.4,92.13,96.71,97.06,108.39,104.59,86.59,93.36,89.07,94.6,94.26,103.66,102.73,84.84,93.04,95.93,98.73,101.22,110.53,111.15,94.57,95.86,97.26,101.44,101.82,109.64,108.84,91.48,95.1,99.52,103.98,107.94,117.86,114.1,92.44,98.94,100.9,105.52,108.8,120.13,116.43,96.47,102.24,104.67,110.48,114.09,123.75,118.35,97.85,105.19,109.41,115.37,117.03,125.12,114.89,95.69,110.3,108.89,110.93,96.07,63.73,81.08,96.55,97.08,103.25,106.8,96.84,83.52,93.51,87.43,97.74,99.75,103.04,105.38,110.79,99.89,89.44,97.46,107.17,109.94,110.8,114.94,113.08,99.11,107.56,107.83,112.3,114.35,124.1,121.95,100.04,104.95,88.13,107.91,108.56,113.26,111.23,91.77,97.74,100,102.65,105.44,109.94,113.49,93.67,101.23,105.7,109.73,111.7,119.64,97.73,78.97,87.12,82.87,92.01,109.46,119.72,121.61,100.63,104.81,107.29,109.86,112.15,123,124.38,103.62,104.76,107.37,111.21,113.48,126.75,126.19,103.95,103.52,106.76,111.54,113.89,122.29,,98.87,102.82,107.66,110.07,111.52,120.61,118.89,97.19,102.72,101.59,110.29,115.88,125.08,125.53,103.02,106.9,103.76,108.94,125.71,114.77,107.45,89.61,100.99,108.2,118.36,123.8,124.67,129.3,105.68,112.85,117.1,120.98,124.67,131.33,128.89,106.49,106.19,109.87,113.7,117.22,124.38,124.29,93.1,94.06,106.96,112.74,115.54,124.86,130.17,104.93,101.5,107.43,109.24,112.59,120.96,130.43,100.62,102.82,107.9,111.6,115.88,124.18,128.99,106.53,104.58,107.94,112.58,115.56,124.58,131.83,107.38,103.6,108.05,109.29,112.15,106.47,101.29,82.6,88.87,91.93,94.84,96.8,104.09,106.21,86.95,91.25,92.64,96.71,100.34,114.9,117.58,97.85,93.39,101.5,106.51,109.61,119.09,121.45,99.47,103.5,106.74,110.62,111.01,117.45,116.9,89.88,99.72,99.23,91.44,91.65,94.97,93.99,83.73,99.34,104.5,108.18,109.79,113.92,104.99,87.32,95.39,99.25,102.74,104.53,96.91,82.88,67.98,79.44,78.88,78.63,80.76,84.23,76.98,61.62,72.95,76.87,89.22,93.4,98.98,97.09,70.08,80.33,82.22,85.13,86.43,78.32,66.63,55.4,75.12,78.55,80.66,83.2,87.03,83.47,68.26,77.28,77.72,79.8,81.58,86.38,78.02,63.23,74.92,75.37,81.17,82.92,85.75,79.09,63.42,77.28,79.37,83.1,84.86,89.99,81.34,64.09,78.33,81.19,84.53,86.12,91.51,85.16,69.19,80.55,83.19,86.94,89.46,95.84,90.23,74.2,87.11,88.76,90.7,94.17,96.94,90.05,73.96,87.88,92.56,92.47,92.66,97.04,90.15,77.16,77.12,89.69,95,95.93,102.13,95.59,75.08,90.5,93.22,95.68,96.88,103.94,100.06,85.37,95.4,97.5,101.83,103.25,114.21,111.87,91.13,100.43,104.68,109.78,113.13,120.25,117.11,100.27,108.25,104.94,111.25,110.36,119.09,114.82,91.06
country/region,Australia,transit,100,101.78,100.64,99.58,98.34,86.97,99.87,107.29,109.13,107.03,106.64,100.19,90.61,81.83,101.78,104.81,103.03,101.91,97.77,87.49,98.72,99.03,102.4,100.27,100.82,102.46,84.1,100.46,105.77,105.48,106.71,113.2,111.33,98.78,109.3,111.03,115.59,114.53,116.25,120.68,104.35,115.32,119.81,118.98,115.46,119.34,122.09,107.23,113.58,115.04,112.26,111.17,113.82,112.67,98.27,97.56,105.15,107.82,106.36,101.22,88.82,70.96,76.49,70.68,65.78,62.19,61.79,57.33,43.75,40.71,33.94,30.31,26.9,26.44,23.77,19.57,23.53,22.58,21.67,21.05,21.25,18.75,16.62,21.76,21.2,20.73,21.28,16.63,16.78,13.94,16.51,21.67,21.58,21.98,21.84,20.13,17.64,21.93,22.41,22.71,22.49,23.78,20.96,19.06,22.74,23.8,23.76,22.35,23.58,23.52,21.41,25.1,25.56,26.55,26.43,28.37,27.93,23.76,28.5,,,29.89,31.44,33.85,29.61,32.92,33.36,34.04,33.11,35,36.56,31.04,36.09,37.03,38.29,38.73,40.04,42.98,35.88,39.46,40.43,41.82,42.68,46.1,51.44,41.01,39.83,44.71,44.55,45.98,48.26,53.46,43.97,46.04,47.82,48.13,48.97,52.39,56.43,45.35,47.58,49.46,50.93,52.05,54.91,57.22,48.06,52.81,53.36,54.82,54.9,56.72,56.22,48.35,54.93,55.81,56.27,51.97,51.83,47.57,41.38,47.69,46.72,48.77,47.92,48.78,47.71,41.46,46.1,45.15,44.98,44.74,45.58,45.48,35.59,41.74,43.77,45.69,44.63,45.69,47.93,40.99,42.46,41.82,42.09,40.55,39.51,39.9,33.03,36.85,39.41,39.96,41.42,41.61,42.73,36.14,39.14,40.17,40.45,40.91,42.32,43.14,36.56,39.16,40.05,41.7,41.91,42.89,45.76,39.08,39.72,40.56,41.43,43.44,44.44,45.56,35.21,40.44,41.74,41.62,42.53,44.11,46.3,38.74,40.95,43.1,44.88,46.07,48.42,48.99,39.3,45.73,46.56,47.17,48.01,49.58,48.78,42.58,48.62,51.79,51.42,52.68,55.67,54.12,47.21,48,51.28,51.75,51.52,54.52,52.96,43.71,49.37,49.42,49.02,48.93,50.48,52.02,43.61,48.57,49.48,50.58,51.52,53.06,51.69,41.58,46.46,50.28,54.4,53.54,58.58,60.18,49,57,58.56,55.71,53.65,58.69,61.79,51.56,56.65,60.23,61.21,61.59,64.97,71.17,58.98,60.01,61.78,62.79,62.17,66.55,69.77,57.04,60.45,64.65,67.14,69.48,75.97,76.25,60.02,65.71,68.26,72.17,73.03,80.66,77.71,65.7,71.37,74.48,79.12,80.83,83.93,82.49,68.44,76.69,79.67,81.25,81.8,83.25,74.02,59.91,65.87,63.71,65.22,54.14,33.82,52.1,56.67,58.54,62.86,63.21,61.7,53.05,53.01,52.87,63.02,64.92,67.1,68.23,67.41,65.37,59.03,68.16,73.46,75.9,76.35,76.61,74.77,65.63,76.36,77.24,80.02,79.69,82.17,79.18,67.38,73.58,67.57,82.45,81.51,79.1,79.07,68.06,77.07,77.75,79.73,78.43,77.05,80.71,69.62,78.31,81.17,83.73,82.16,81.43,63.1,54.24,61.18,60.26,67.06,78.73,85.94,90.05,75.29,86.53,87.48,87.11,87,92.39,93.08,78.22,88.12,90.14,91.58,91.72,94.46,92.85,79.17,78.51,88.01,90.34,90.29,92,,69.59,81.02,83.52,86.48,87.67,90.83,87.65,67.87,75.05,78.27,85.49,87.53,91.38,94.22,77.48,78.02,78.89,81.57,89.41,77.48,82.34,69.31,71.36,85.4,93.46,98.12,94.91,95.14,77.64,87.93,91.31,96.04,96.94,98.71,97.41,78.98,81.38,83.1,85.19,87.21,89.55,91.41,73.49,71.69,81.86,84.87,85.95,90.57,98.76,78.87,76.55,79.94,83.97,83.26,88.67,95,69.91,76.53,83.15,82.88,84.23,90.7,95.79,77.38,76.62,80.6,84.29,84.75,90.94,99.89,80.87,76.2,78.98,77.55,75,66.65,66.07,54.24,57.88,59.71,61.65,59.96,63.75,68.25,55.1,57.11,58.51,59.84,60.43,71.81,78.68,68.3,62.55,69.54,73,73.87,78.98,79.68,64.43,69.99,73.14,73.55,70.78,72.4,69.08,55.21,63.38,61.43,56.94,57.15,58.39,60.31,52.61,63.47,67.28,69.02,68.19,67.43,64.31,53.53,60.41,60.88,62.24,60.2,46.36,39.8,35.3,42.56,39.4,37.17,37.46,36.92,36.55,30.94,36.24,39,49.06,50.92,53.29,54.27,42.84,47.65,48.79,50.69,48.7,36.79,33.25,28.92,37.25,39.5,39.01,39.79,39.6,40.17,34.7,38.33,38.39,38.39,38.81,39.16,37.32,31.71,37.23,37.41,38.33,39.39,39.1,38.23,31.71,37.73,38.28,39.94,40.21,41.2,38.04,30.67,37.84,38.99,40.43,39.54,40.46,40.58,33.35,38.52,39,39.39,40.32,41.81,41.45,35.65,42.01,43.29,45.15,46.51,46.33,45.11,38.1,45.42,50.79,46.29,45.1,43.9,42.89,39.32,40.83,47.04,48.83,48.62,49.31,48.65,38.62,49.76,50.04,50.63,50.68,52.9,53.99,48.73,53.42,54.49,57.98,57.69,65.67,69.05,56.57,60.26,63.12,66.32,66.17,70.54,75.19,62.7,67,69.43,67.24,65.75,70.6,76.55,59.22
country/region,Australia,walking,100,101.31,101.82,104.52,113.73,100.24,98.57,104.38,108.51,103.88,112.4,117.27,103.02,87.4,96.18,100.57,100.25,100.73,108.69,96.55,92.71,95.77,99.1,97.65,97.97,112.07,88.84,93.13,100.34,101.59,104.56,116.84,129.56,110.5,103.76,102.99,107.3,112.78,116.31,133.9,113.52,103.12,106,109.06,109.52,116.49,135.14,126.02,100.94,101.73,101.17,97.93,111.79,126.09,108.98,89.81,96.18,100.4,100.94,102.38,103.92,84.71,75.67,71.19,68.72,66.9,68.29,72.02,54.18,50.99,46.97,45.55,43.82,45.57,41.88,32.84,40.93,42.68,41.98,39.17,42.38,35.83,31.11,42.02,42.71,43.05,47.21,34.06,35.99,31.33,37.05,45.74,47.1,46.3,47.84,45.82,38.71,43.3,47.28,47.66,47.17,51.03,46.68,39.3,45.09,46.07,44.06,41.71,44.69,46.44,42.74,44.28,48.16,48.55,48.99,53.98,53.94,42.87,48.27,,,50.66,54.93,63.26,54.18,53.06,54.45,54.75,52.71,56.25,62.29,49.48,52.74,54.77,56.85,59.12,60.71,73.11,57.03,54.1,56.7,60.29,61.92,68.18,86.54,67.91,58.85,60.79,61.07,65.38,69.2,84.38,67.1,63.27,65.31,66.04,68.21,74.81,91.31,70.09,63.48,66.82,69.72,72.47,78.37,92.77,76.71,71.22,73.57,77.37,78.33,81.67,93.91,79.54,76.91,79.14,83.07,80.99,83.15,85.01,74.36,72.16,69.76,75.13,75.59,80.26,87.47,74.23,67.42,67.26,68.28,68.6,73.48,83.26,64.02,59.65,63.14,68.44,69.24,73.42,87.08,78.48,65.98,63.99,65.36,64.69,63.67,73.85,63.36,58.04,60.95,62.92,66.86,69.81,81.96,68.22,61.4,62.38,61.91,64.01,68.99,76.28,65.27,59.86,60.69,64.75,66.41,71.49,86.2,72.37,62.12,62.78,64.37,67.26,72.32,86.01,65.39,62.74,62.86,63.36,66.76,71.63,82.86,73.27,64.36,67.05,69.46,70.26,75.89,89.6,73.16,69.72,70.49,72.31,74.36,76.82,86.18,78.39,77.44,79.31,79.05,83.73,90.53,97.85,86.56,72.83,74.84,75.12,75.19,84.1,93.17,76.72,70.15,70.32,72.12,72.55,78.51,90.72,74.78,68.73,72.41,74.61,76.1,81.4,85.37,67.2,63.88,67.79,73.9,73.19,83.11,96.47,81.73,74.17,75.83,74.53,70.45,80.96,96.42,80.76,72.89,75.65,77.52,80.31,86.02,105.59,86.8,74.49,77.13,80.66,81.56,88.82,106.37,86.94,76.02,81.94,85.49,88.96,97.1,110.31,86.82,81.41,82.86,88.53,93.25,104.65,116.53,94.9,86.03,89.9,96.96,100.68,110.66,121.24,98.69,90.18,94.53,100.9,103.95,110.79,111.26,92.84,91.26,91.04,94.9,83.53,45.84,66.04,80.09,82.56,89.4,93.51,89.28,95.34,78.93,77.45,85.77,88.82,92.36,91.44,91.86,93.65,83.63,82.6,92.45,94.45,96.51,98.15,108.39,95.35,92.1,93.88,98.57,98.85,103.13,114.46,97.52,91.45,79.1,94.12,92.45,91.86,109.42,93.59,84.89,84.97,90.74,90.43,93.43,112.53,94.96,87.79,92.29,94.82,95.14,100.29,99.86,88.04,79.82,73.34,79.5,91.09,101.49,124.49,104.92,91.51,92.5,94.98,96.77,107.13,127.41,109.39,91.13,92.89,96.23,99.82,109.07,132.28,114.49,89.28,91.34,96.08,97.68,106.12,,98.95,88.15,89.46,93.86,94.34,105.74,118.45,93.21,79.44,80.2,94.01,99.28,110.52,131.63,111.06,88.68,88.26,92.37,101.51,100.06,116.14,96.51,87.29,95.92,110.83,115.79,114.48,134.28,111.13,104.3,107.86,112.32,116.06,122.92,137.37,114.95,94.21,92.23,98.85,101.87,109.75,128.92,110.49,86.64,90.27,97.09,100.88,109.8,136.03,113.72,90.41,88.48,92.92,95.88,104.5,131.59,102.37,86.96,90.1,95.85,99.66,110.58,135.01,114.58,90.23,92.1,96.79,99.72,111.75,139.33,117.06,88.69,89.55,92.38,94,93.4,103.22,88.47,76.59,77.59,81.7,79.93,87.6,105.89,89.72,76.01,74.12,75.67,77.27,92.86,117.89,106.16,83.72,81.84,87.22,90.65,97.4,112.61,97.02,84.6,85.76,88.27,87.09,91.52,103.68,88.59,83.91,78.68,74.24,76.19,77.13,84.85,78.49,82.4,85.75,89.28,90.33,90.22,94.55,81.9,76.3,77.98,78.34,81.65,75.57,74.67,68.47,64.02,61,62.6,64.8,66.04,72.86,60.58,58.41,60.82,67.27,72.94,77.11,88.38,69.85,65.14,65.21,66.63,68.92,63.74,65.91,54.9,60.26,62.42,62.25,65.19,69.25,81.93,72.22,62.6,62.39,63.27,65.36,68.52,75.98,66.6,59.83,56.75,61.7,64.97,68.15,76.68,61.4,62.02,62.78,67.45,67.7,70.37,74.02,60.43,63.29,64.45,67.96,66.78,72.17,79.97,66.98,62.44,63.52,66.73,68.06,74.78,82.76,71.71,68.68,69.18,73.83,78.13,80.72,86.47,73.9,75.34,78.01,73.22,72.87,76.3,81.96,76.14,65.85,69.63,74.54,74.18,78.92,88.66,68.18,68.75,72.78,71.79,73.08,79.75,92.51,83.77,73.57,73.96,78.93,79.86,91.87,106.78,89.55,77.95,81,85.44,86.65,91.97,114.97,105.94,93.59,86.63,84.95,84.29,93.41,113.14,90.15
